[Measurement conditions],,,,,
Sample identification,,,,,
Comment - 1,"Configuration=Reflection-transmission spinner, Owner=User-1, Creation date=12/4/2012 10:13:13 AM",,,,
23.05279072,45.135,485,22.0227,,0.052358847
23.09218157,45.135,485,22.0227,,0.052358847
23.13157241,45.135,425,20.6155,,0.045881464
23.17096326,45.135,419,20.4695,,0.045233726
23.21035411,45.135,454,21.3073,,0.049012199
23.24974496,45.135,440,20.9762,,0.04750081
23.28913581,45.135,470,21.6795,,0.050739501
23.32852665,45.135,460,21.4476,,0.049659937
23.3679175,45.135,460,21.4476,,0.049659937
23.40730835,45.135,414,20.347,,0.044693944
23.4466992,45.135,453,21.2838,,0.048904243
23.48609005,45.135,441,21,,0.047608766
23.5254809,45.135,401,20.025,,0.043290511
23.56487174,45.135,421,20.5183,,0.045449638
23.60426259,45.135,484,22,,0.052250891
23.64365344,45.135,470,21.6795,,0.050739501
23.68304429,45.135,457,21.3776,,0.049336068
23.72243514,45.135,415,20.3715,,0.0448019
23.76182598,45.135,468,21.6333,,0.050523588
23.80121683,45.135,442,21.0238,,0.047716722
23.84060768,45.135,468,21.6333,,0.050523588
23.87999853,45.135,466,21.587,,0.050307676
23.91938938,45.135,424,20.5913,,0.045773508
23.95878022,45.135,420,20.4939,,0.045341682
23.99817107,45.135,451,21.2368,,0.04868833
24.03756192,45.135,438,20.9284,,0.047284897
24.07695277,45.135,448,21.166,,0.048364461
24.11634362,45.135,429,20.7123,,0.046313289
24.15573446,45.135,411,20.2731,,0.044370074
24.19512531,45.135,419,20.4695,,0.045233726
24.23451616,45.135,450,21.2132,,0.048580374
24.27390701,45.135,412,20.2978,,0.044478031
24.31329786,45.135,450,21.2132,,0.048580374
24.3526887,45.135,428,20.6882,,0.046205333
24.39207955,45.135,453,21.2838,,0.048904243
24.4314704,45.135,426,20.6398,,0.04598942
24.47086125,45.135,447,21.1424,,0.048256504
24.5102521,45.135,455,21.3307,,0.049120155
24.54964294,45.135,421,20.5183,,0.045449638
24.58903379,45.135,409,20.2237,,0.044154162
24.62842464,45.135,402,20.0499,,0.043398467
24.66781549,45.135,458,21.4009,,0.049444025
24.70720634,45.135,425,20.6155,,0.045881464
24.74659718,45.135,422,20.5426,,0.045557595
24.78598803,45.135,426,20.6398,,0.04598942
24.82537888,45.135,432,20.7846,,0.046637159
24.86476973,45.135,469,21.6564,,0.050631545
24.90416058,45.135,434,20.8327,,0.046853071
24.94355142,45.135,452,21.2603,,0.048796286
24.98294227,45.135,435,20.8567,,0.046961028
25.02233312,45.135,403,20.0749,,0.043506423
25.06172397,45.135,438,20.9284,,0.047284897
25.10111482,45.135,433,20.8087,,0.046745115
25.14050566,45.135,393,19.8242,,0.04242686
25.17989651,45.135,401,20.025,,0.043290511
25.21928736,45.135,449,21.1896,,0.048472417
25.25867821,45.135,420,20.4939,,0.045341682
25.29806906,45.135,409,20.2237,,0.044154162
25.3374599,45.135,390,19.7484,,0.04210299
25.37685075,45.135,413,20.3224,,0.044585987
25.4162416,45.135,409,20.2237,,0.044154162
25.45563245,45.135,412,20.2978,,0.044478031
25.4950233,45.135,450,21.2132,,0.048580374
25.53441414,45.135,425,20.6155,,0.045881464
25.57380499,45.135,422,20.5426,,0.045557595
25.61319584,45.135,410,20.2485,,0.044262118
25.65258669,45.135,424,20.5913,,0.045773508
25.69197754,45.135,372,19.2873,,0.040159775
25.73136838,45.135,407,20.1742,,0.043938249
25.77075923,45.135,391,19.7737,,0.042210947
25.81015008,45.135,357,18.8944,,0.03854043
25.84954093,45.135,450,21.2132,,0.048580374
25.88893178,45.135,433,20.8087,,0.046745115
25.92832262,45.135,410,20.2485,,0.044262118
25.96771347,45.135,431,20.7605,,0.046529202
26.00710432,45.135,364,19.0788,,0.039296124
26.04649517,45.135,424,20.5913,,0.045773508
26.08588602,45.135,403,20.0749,,0.043506423
26.12527686,45.135,412,20.2978,,0.044478031
26.16466771,45.135,387,19.6723,,0.041779121
26.20405856,45.135,431,20.7605,,0.046529202
26.24344941,45.135,406,20.1494,,0.043830293
26.28284026,45.135,411,20.2731,,0.044370074
26.32223111,45.135,407,20.1742,,0.043938249
26.36162195,45.135,377,19.4165,,0.040699557
26.4010128,45.135,388,19.6977,,0.041887078
26.44040365,45.135,369,19.2094,,0.039835906
26.4797945,45.135,350,18.7083,,0.037784735
26.51918535,45.135,364,19.0788,,0.039296124
26.55857619,45.135,371,19.2614,,0.040051819
26.59796704,45.135,407,20.1742,,0.043938249
26.63735789,45.135,422,20.5426,,0.045557595
26.67674874,45.135,435,20.8567,,0.046961028
26.71613959,45.135,435,20.8567,,0.046961028
26.75553043,45.135,408,20.199,,0.044046205
26.79492128,45.135,369,19.2094,,0.039835906
26.83431213,45.135,395,19.8746,,0.042642772
26.87370298,45.135,409,20.2237,,0.044154162
26.91309383,45.135,421,20.5183,,0.045449638
26.95248467,45.135,368,19.1833,,0.03972795
26.99187552,45.135,356,18.868,,0.038432473
27.03126637,45.135,419,20.4695,,0.045233726
27.07065722,45.135,391,19.7737,,0.042210947
27.11004807,45.135,399,19.975,,0.043074598
27.14943891,45.135,403,20.0749,,0.043506423
27.18882976,45.135,354,18.8149,,0.038216561
27.22822061,45.135,416,20.3961,,0.044909856
27.26761146,45.135,468,21.6333,,0.050523588
27.30700231,45.135,420,20.4939,,0.045341682
27.34639315,45.135,383,19.5704,,0.041347296
27.385784,45.135,402,20.0499,,0.043398467
27.42517485,45.135,427,20.664,,0.046097377
27.4645657,45.135,364,19.0788,,0.039296124
27.50395655,45.135,364,19.0788,,0.039296124
27.54334739,45.135,392,19.799,,0.042318903
27.58273824,45.135,452,21.2603,,0.048796286
27.62212909,45.135,417,20.4206,,0.045017813
27.66151994,45.135,398,19.9499,,0.042966641
27.70091079,45.135,405,20.1246,,0.043722336
27.74030163,45.135,390,19.7484,,0.04210299
27.77969248,45.135,444,21.0713,,0.047932635
27.81908333,45.135,447,21.1424,,0.048256504
27.85847418,45.135,409,20.2237,,0.044154162
27.89786503,45.135,444,21.0713,,0.047932635
27.93725587,45.135,395,19.8746,,0.042642772
27.97664672,45.135,425,20.6155,,0.045881464
28.01603757,45.135,451,21.2368,,0.04868833
28.05542842,45.135,403,20.0749,,0.043506423
28.09481927,45.135,437,20.9045,,0.047176941
28.13421011,45.135,438,20.9284,,0.047284897
28.17360096,45.135,406,20.1494,,0.043830293
28.21299181,45.135,404,20.0998,,0.04361438
28.25238266,45.135,393,19.8242,,0.04242686
28.29177351,45.135,422,20.5426,,0.045557595
28.33116435,45.135,377,19.4165,,0.040699557
28.3705552,45.135,441,21,,0.047608766
28.40994605,45.135,384,19.5959,,0.041455252
28.4493369,45.135,382,19.5448,,0.041239339
28.48872775,45.135,402,20.0499,,0.043398467
28.52811859,45.135,380,19.4936,,0.041023427
28.56750944,45.135,401,20.025,,0.043290511
28.60690029,45.135,411,20.2731,,0.044370074
28.64629114,45.135,387,19.6723,,0.041779121
28.68568199,45.135,381,19.5192,,0.041131383
28.72507283,45.135,402,20.0499,,0.043398467
28.76446368,45.135,362,19.0263,,0.039080212
28.80385453,45.135,366,19.1311,,0.039512037
28.84324538,45.135,346,18.6011,,0.037352909
28.88263623,45.135,358,18.9209,,0.038648386
28.92202708,45.135,413,20.3224,,0.044585987
28.96141792,45.135,362,19.0263,,0.039080212
29.00080877,45.135,367,19.1572,,0.039619994
29.04019962,45.135,373,19.3132,,0.040267732
29.07959047,45.135,383,19.5704,,0.041347296
29.11898132,45.135,369,19.2094,,0.039835906
29.15837216,45.135,351,18.735,,0.037892691
29.19776301,45.135,362,19.0263,,0.039080212
29.23715386,45.135,368,19.1833,,0.03972795
29.27654471,45.135,357,18.8944,,0.03854043
29.31593556,45.135,362,19.0263,,0.039080212
29.3553264,45.135,369,19.2094,,0.039835906
29.39471725,45.135,383,19.5704,,0.041347296
29.4341081,45.135,399,19.975,,0.043074598
29.47349895,45.135,383,19.5704,,0.041347296
29.5128898,45.135,382,19.5448,,0.041239339
29.55228064,45.135,393,19.8242,,0.04242686
29.59167149,45.135,371,19.2614,,0.040051819
29.63106234,45.135,356,18.868,,0.038432473
29.67045319,45.135,404,20.0998,,0.04361438
29.70984404,45.135,342,18.4932,,0.036921084
29.74923488,45.135,400,20,,0.043182554
29.78862573,45.135,340,18.4391,,0.036705171
29.82801658,45.135,320,17.8885,,0.034546043
29.86740743,45.135,384,19.5959,,0.041455252
29.90679828,45.135,379,19.4679,,0.04091547
29.94618912,45.135,405,20.1246,,0.043722336
29.98557997,45.135,349,18.6815,,0.037676779
30.02497082,45.135,352,18.7617,,0.038000648
30.06436167,45.135,364,19.0788,,0.039296124
30.10375252,45.135,353,18.7883,,0.038108604
30.14314336,45.135,390,19.7484,,0.04210299
30.18253421,45.135,352,18.7617,,0.038000648
30.22192506,45.135,350,18.7083,,0.037784735
30.26131591,45.135,385,19.6214,,0.041563208
30.30070676,45.135,391,19.7737,,0.042210947
30.3400976,45.135,336,18.3303,,0.036273346
30.37948845,45.135,375,19.3649,,0.040483645
30.4188793,45.135,350,18.7083,,0.037784735
30.45827015,45.135,371,19.2614,,0.040051819
30.497661,45.135,398,19.9499,,0.042966641
30.53705184,45.135,356,18.868,,0.038432473
30.57644269,45.135,363,19.0526,,0.039188168
30.61583354,45.135,381,19.5192,,0.041131383
30.65522439,45.135,373,19.3132,,0.040267732
30.69461524,45.135,377,19.4165,,0.040699557
30.73400608,45.135,367,19.1572,,0.039619994
30.77339693,45.135,386,19.6469,,0.041671165
30.81278778,45.135,344,18.5472,,0.037136997
30.85217863,45.135,360,18.9737,,0.038864299
30.89156948,45.135,385,19.6214,,0.041563208
30.93096032,45.135,368,19.1833,,0.03972795
30.97035117,45.135,359,18.9473,,0.038756342
31.00974202,45.135,359,18.9473,,0.038756342
31.04913287,45.135,376,19.3907,,0.040591601
31.08852372,45.135,361,19,,0.038972255
31.12791456,45.135,372,19.2873,,0.040159775
31.16730541,45.135,399,19.975,,0.043074598
31.20669626,45.135,389,19.7231,,0.041995034
31.24608711,45.135,388,19.6977,,0.041887078
31.28547796,45.135,375,19.3649,,0.040483645
31.3248688,45.135,381,19.5192,,0.041131383
31.36425965,45.135,390,19.7484,,0.04210299
31.4036505,45.135,342,18.4932,,0.036921084
31.44304135,45.135,382,19.5448,,0.041239339
31.4824322,45.135,393,19.8242,,0.04242686
31.52182304,45.135,386,19.6469,,0.041671165
31.56121389,45.135,363,19.0526,,0.039188168
31.60060474,45.135,338,18.3848,,0.036489258
31.63999559,45.135,341,18.4662,,0.036813127
31.67938644,45.135,377,19.4165,,0.040699557
31.71877729,45.135,402,20.0499,,0.043398467
31.75816813,45.135,381,19.5192,,0.041131383
31.79755898,45.135,411,20.2731,,0.044370074
31.83694983,45.135,369,19.2094,,0.039835906
31.87634068,45.135,421,20.5183,,0.045449638
31.91573153,45.135,387,19.6723,,0.041779121
31.95512237,45.135,438,20.9284,,0.047284897
31.99451322,45.135,474,21.7715,,0.051171327
32.03390407,45.135,515,22.6936,,0.055597539
32.07329492,45.135,646,25.4165,,0.069739825
32.11268577,45.135,835,28.8964,,0.090143582
32.15207661,45.135,1233,35.1141,,0.133110223
32.19146746,45.135,2033,45.0888,,0.219475332
32.23085831,45.135,2838,53.2729,,0.306380222
32.27024916,45.135,3060,55.3173,,0.33034654
32.30964001,45.135,2764,52.5738,,0.29839145
32.34903085,45.135,2008,44.8107,,0.216776422
32.3884217,45.135,1457,38.1707,,0.157292454
32.42781255,45.135,904,30.0666,,0.097592573
32.4672034,45.135,624,24.98,,0.067364785
32.50659425,45.135,522,22.8473,,0.056353233
32.54598509,45.135,484,22,,0.052250891
32.58537594,45.135,401,20.025,,0.043290511
32.62476679,45.135,457,21.3776,,0.049336068
32.66415764,45.135,441,21,,0.047608766
32.70354849,45.135,432,20.7846,,0.046637159
32.74293933,45.135,401,20.025,,0.043290511
32.78233018,45.135,439,20.9523,,0.047392853
32.82172103,45.135,392,19.799,,0.042318903
32.86111188,45.135,410,20.2485,,0.044262118
32.90050273,45.135,375,19.3649,,0.040483645
32.93989357,45.135,459,21.4243,,0.049551981
32.97928442,45.135,434,20.8327,,0.046853071
33.01867527,45.135,372,19.2873,,0.040159775
33.05806612,45.135,385,19.6214,,0.041563208
33.09745697,45.135,402,20.0499,,0.043398467
33.13684781,45.135,362,19.0263,,0.039080212
33.17623866,45.135,403,20.0749,,0.043506423
33.21562951,45.135,349,18.6815,,0.037676779
33.25502036,45.135,388,19.6977,,0.041887078
33.29441121,45.135,426,20.6398,,0.04598942
33.33380205,45.135,386,19.6469,,0.041671165
33.3731929,45.135,384,19.5959,,0.041455252
33.41258375,45.135,371,19.2614,,0.040051819
33.4519746,45.135,373,19.3132,,0.040267732
33.49136545,45.135,390,19.7484,,0.04210299
33.53075629,45.135,376,19.3907,,0.040591601
33.57014714,45.135,349,18.6815,,0.037676779
33.60953799,45.135,398,19.9499,,0.042966641
33.64892884,45.135,371,19.2614,,0.040051819
33.68831969,45.135,409,20.2237,,0.044154162
33.72771053,45.135,398,19.9499,,0.042966641
33.76710138,45.135,404,20.0998,,0.04361438
33.80649223,45.135,359,18.9473,,0.038756342
33.84588308,45.135,418,20.445,,0.045125769
33.88527393,45.135,400,20,,0.043182554
33.92466477,45.135,381,19.5192,,0.041131383
33.96405562,45.135,397,19.9249,,0.042858685
34.00344647,45.135,395,19.8746,,0.042642772
34.04283732,45.135,378,19.4422,,0.040807514
34.08222817,45.135,384,19.5959,,0.041455252
34.12161901,45.135,448,21.166,,0.048364461
34.16100986,45.135,472,21.7256,,0.050955414
34.20040071,45.135,516,22.7156,,0.055705495
34.23979156,45.135,509,22.561,,0.0549498
34.27918241,45.135,699,26.4386,,0.075461514
34.31857325,45.135,853,29.2062,,0.092086797
34.3579641,45.135,1244,35.2704,,0.134297744
34.39735495,45.135,1877,43.3244,,0.202634136
34.4367458,45.135,2632,51.303,,0.284141207
34.47613665,45.135,2944,54.2586,,0.317823599
34.5155275,45.135,2732,52.2685,,0.294936846
34.55491834,45.135,2421,49.2037,,0.26136241
34.59430919,45.135,1749,41.821,,0.188815718
34.63370004,45.135,1210,34.7851,,0.130627227
34.67309089,45.135,878,29.6311,,0.094785707
34.71248174,45.135,618,24.8596,,0.066717046
34.75187258,45.135,554,23.5372,,0.059807838
34.79126343,45.135,511,22.6053,,0.055165713
34.83065428,45.135,444,21.0713,,0.047932635
34.87004513,45.135,442,21.0238,,0.047716722
34.90943598,45.135,427,20.664,,0.046097377
34.94882682,45.135,407,20.1742,,0.043938249
34.98821767,45.135,394,19.8494,,0.042534816
35.02760852,45.135,383,19.5704,,0.041347296
35.06699937,45.135,383,19.5704,,0.041347296
35.10639022,45.135,382,19.5448,,0.041239339
35.14578106,45.135,414,20.347,,0.044693944
35.18517191,45.135,375,19.3649,,0.040483645
35.22456276,45.135,381,19.5192,,0.041131383
35.26395361,45.135,380,19.4936,,0.041023427
35.30334446,45.135,424,20.5913,,0.045773508
35.3427353,45.135,381,19.5192,,0.041131383
35.38212615,45.135,427,20.664,,0.046097377
35.421517,45.135,435,20.8567,,0.046961028
35.46090785,45.135,461,21.4709,,0.049767894
35.5002987,45.135,439,20.9523,,0.047392853
35.53968954,45.135,443,21.0476,,0.047824679
35.57908039,45.135,458,21.4009,,0.049444025
35.61847124,45.135,437,20.9045,,0.047176941
35.65786209,45.135,454,21.3073,,0.049012199
35.69725294,45.135,429,20.7123,,0.046313289
35.73664378,45.135,482,21.9545,,0.052034978
35.77603463,45.135,451,21.2368,,0.04868833
35.81542548,45.135,440,20.9762,,0.04750081
35.85481633,45.135,497,22.2935,,0.053654324
35.89420718,45.135,466,21.587,,0.050307676
35.93359802,45.135,454,21.3073,,0.049012199
35.97298887,45.135,457,21.3776,,0.049336068
36.01237972,45.135,475,21.7945,,0.051279283
36.05177057,45.135,465,21.5639,,0.050199719
36.09116142,45.135,461,21.4709,,0.049767894
36.13055226,45.135,451,21.2368,,0.04868833
36.16994311,45.135,505,22.4722,,0.054517975
36.20933396,45.135,569,23.8537,,0.061427183
36.24872481,45.135,579,24.0624,,0.062506747
36.28811566,45.135,610,24.6982,,0.065853395
36.3275065,45.135,638,25.2587,,0.068876174
36.36689735,45.135,772,27.7849,,0.08334233
36.4062882,45.135,842,29.0172,,0.090899277
36.44567905,45.135,1038,32.218,,0.112058728
36.4850699,45.135,1332,36.4966,,0.143797906
36.52446074,45.135,1860,43.1277,,0.200798877
36.56385159,45.135,2991,54.69,,0.322897549
36.60324244,45.135,4990,70.6399,,0.538702364
36.64263329,45.135,7515,86.6891,,0.811292238
36.68202414,45.135,9230,96.0729,,0.996437439
36.72141498,45.135,9263,96.2445,,1
36.76080583,45.135,8000,89.4427,,0.863651085
36.80019668,45.135,5795,76.1249,,0.625607255
36.83958753,45.135,3952,62.8649,,0.426643636
36.87897838,45.135,2407,49.0612,,0.25985102
36.91836922,45.135,1460,38.2099,,0.157616323
36.95776007,45.135,1027,32.0468,,0.110871208
36.99715092,45.135,789,28.0891,,0.085177588
37.03654177,45.135,678,26.0384,,0.073194429
37.07593262,45.135,659,25.671,,0.071143258
37.11532347,45.135,564,23.7487,,0.060887401
37.15471431,45.135,532,23.0651,,0.057432797
37.19410516,45.135,505,22.4722,,0.054517975
37.23349601,45.135,441,21,,0.047608766
37.27288686,45.135,465,21.5639,,0.050199719
37.31227771,45.135,489,22.1133,,0.052790673
37.35166855,45.135,416,20.3961,,0.044909856
37.3910594,45.135,383,19.5704,,0.041347296
37.43045025,45.135,431,20.7605,,0.046529202
37.4698411,45.135,411,20.2731,,0.044370074
37.50923195,45.135,380,19.4936,,0.041023427
37.54862279,45.135,378,19.4422,,0.040807514
37.58801364,45.135,405,20.1246,,0.043722336
37.62740449,45.135,372,19.2873,,0.040159775
37.66679534,45.135,394,19.8494,,0.042534816
37.70618619,45.135,398,19.9499,,0.042966641
37.74557703,45.135,407,20.1742,,0.043938249
37.78496788,45.135,396,19.8997,,0.042750729
37.82435873,45.135,404,20.0998,,0.04361438
37.86374958,45.135,341,18.4662,,0.036813127
37.90314043,45.135,367,19.1572,,0.039619994
37.94253127,45.135,351,18.735,,0.037892691
37.98192212,45.135,381,19.5192,,0.041131383
38.02131297,45.135,355,18.8414,,0.038324517
38.06070382,45.135,372,19.2873,,0.040159775
38.10009467,45.135,362,19.0263,,0.039080212
38.13948551,45.135,356,18.868,,0.038432473
38.17887636,45.135,355,18.8414,,0.038324517
38.21826721,45.135,342,18.4932,,0.036921084
38.25765806,45.135,358,18.9209,,0.038648386
38.29704891,45.135,323,17.9722,,0.034869913
38.33643975,45.135,358,18.9209,,0.038648386
38.3758306,45.135,390,19.7484,,0.04210299
38.41522145,45.135,384,19.5959,,0.041455252
38.4546123,45.135,375,19.3649,,0.040483645
38.49400315,45.135,347,18.6279,,0.037460866
38.53339399,45.135,373,19.3132,,0.040267732
38.57278484,45.135,332,18.2209,,0.03584152
38.61217569,45.135,355,18.8414,,0.038324517
38.65156654,45.135,356,18.868,,0.038432473
38.69095739,45.135,372,19.2873,,0.040159775
38.73034823,45.135,358,18.9209,,0.038648386
38.76973908,45.135,324,18,,0.034977869
38.80912993,45.135,334,18.2757,,0.036057433
38.84852078,45.135,363,19.0526,,0.039188168
38.88791163,45.135,311,17.6352,,0.033574436
38.92730247,45.135,338,18.3848,,0.036489258
38.96669332,45.135,350,18.7083,,0.037784735
39.00608417,45.135,345,18.5742,,0.037244953
39.04547502,45.135,371,19.2614,,0.040051819
39.08486587,45.135,360,18.9737,,0.038864299
39.12425671,45.135,368,19.1833,,0.03972795
39.16364756,45.135,334,18.2757,,0.036057433
39.20303841,45.135,368,19.1833,,0.03972795
39.24242926,45.135,372,19.2873,,0.040159775
39.28182011,45.135,321,17.9165,,0.034654
39.32121095,45.135,318,17.8326,,0.034330131
39.3606018,45.135,301,17.3494,,0.032494872
39.39999265,45.135,323,17.9722,,0.034869913
39.4393835,45.135,339,18.412,,0.036597215
39.47877435,45.135,360,18.9737,,0.038864299
39.51816519,45.135,327,18.0831,,0.035301738
39.55755604,45.135,360,18.9737,,0.038864299
39.59694689,45.135,328,18.1108,,0.035409694
39.63633774,45.135,359,18.9473,,0.038756342
39.67572859,45.135,322,17.9444,,0.034761956
39.71511943,45.135,345,18.5742,,0.037244953
39.75451028,45.135,345,18.5742,,0.037244953
39.79390113,45.135,332,18.2209,,0.03584152
39.83329198,45.135,350,18.7083,,0.037784735
39.87268283,45.135,344,18.5472,,0.037136997
39.91207368,45.135,339,18.412,,0.036597215
39.95146452,45.135,356,18.868,,0.038432473
39.99085537,45.135,348,18.6548,,0.037568822
40.03024622,45.135,367,19.1572,,0.039619994
40.06963707,45.135,316,17.7764,,0.034114218
40.10902792,45.135,342,18.4932,,0.036921084
40.14841876,45.135,298,17.2627,,0.032171003
40.18780961,45.135,354,18.8149,,0.038216561
40.22720046,45.135,341,18.4662,,0.036813127
40.26659131,45.135,340,18.4391,,0.036705171
40.30598216,45.135,334,18.2757,,0.036057433
40.345373,45.135,347,18.6279,,0.037460866
40.38476385,45.135,350,18.7083,,0.037784735
40.4241547,45.135,317,17.8045,,0.034222174
40.46354555,45.135,344,18.5472,,0.037136997
40.5029364,45.135,318,17.8326,,0.034330131
40.54232724,45.135,321,17.9165,,0.034654
40.58171809,45.135,344,18.5472,,0.037136997
40.62110894,45.135,339,18.412,,0.036597215
40.66049979,45.135,343,18.5203,,0.03702904
40.69989064,45.135,321,17.9165,,0.034654
40.73928148,45.135,328,18.1108,,0.035409694
40.77867233,45.135,330,18.1659,,0.035625607
40.81806318,45.135,349,18.6815,,0.037676779
40.85745403,45.135,336,18.3303,,0.036273346
40.89684488,45.135,320,17.8885,,0.034546043
40.93623572,45.135,340,18.4391,,0.036705171
40.97562657,45.135,312,17.6635,,0.033682392
41.01501742,45.135,316,17.7764,,0.034114218
41.05440827,45.135,312,17.6635,,0.033682392
41.09379912,45.135,343,18.5203,,0.03702904
41.13318996,45.135,336,18.3303,,0.036273346
41.17258081,45.135,333,18.2483,,0.035949476
41.21197166,45.135,335,18.303,,0.036165389
41.25136251,45.135,320,17.8885,,0.034546043
41.29075336,45.135,361,19,,0.038972255
41.3301442,45.135,342,18.4932,,0.036921084
41.36953505,45.135,326,18.0555,,0.035193782
41.4089259,45.135,308,17.5499,,0.033250567
41.44831675,45.135,300,17.3205,,0.032386916
41.4877076,45.135,315,17.7482,,0.034006261
41.52709844,45.135,368,19.1833,,0.03972795
41.56648929,45.135,318,17.8326,,0.034330131
41.60588014,45.135,309,17.5784,,0.033358523
41.64527099,45.135,340,18.4391,,0.036705171
41.68466184,45.135,322,17.9444,,0.034761956
41.72405268,45.135,306,17.4929,,0.033034654
41.76344353,45.135,324,18,,0.034977869
41.80283438,45.135,322,17.9444,,0.034761956
41.84222523,45.135,337,18.3576,,0.036381302
