[Measurement conditions],,,,,
Sample identification,,,,,
Comment - 1,"Configuration=Reflection-transmission spinner, Owner=User-1, Creation date=12/4/2012 10:13:13 AM",,,,
23.05279072,45.135,426,20.6398,,0.081422018
23.09218157,45.135,455,21.3307,,0.086964832
23.13157241,45.135,425,20.6155,,0.081230887
23.17096326,45.135,454,21.3073,,0.0867737
23.21035411,45.135,484,22,,0.092507645
23.24974496,45.135,410,20.2485,,0.078363914
23.28913581,45.135,452,21.2603,,0.086391437
23.32852665,45.135,495,22.2486,,0.094610092
23.3679175,45.135,433,20.8087,,0.082759939
23.40730835,45.135,419,20.4695,,0.080084098
23.4466992,45.135,447,21.1424,,0.08543578
23.48609005,45.135,435,20.8567,,0.083142202
23.5254809,45.135,412,20.2978,,0.078746177
23.56487174,45.135,438,20.9284,,0.083715596
23.60426259,45.135,391,19.7737,,0.074732416
23.64365344,45.135,422,20.5426,,0.080657492
23.68304429,45.135,412,20.2978,,0.078746177
23.72243514,45.135,415,20.3715,,0.079319572
23.76182598,45.135,418,20.445,,0.079892966
23.80121683,45.135,435,20.8567,,0.083142202
23.84060768,45.135,425,20.6155,,0.081230887
23.87999853,45.135,426,20.6398,,0.081422018
23.91938938,45.135,403,20.0749,,0.077025994
23.95878022,45.135,449,21.1896,,0.085818043
23.99817107,45.135,392,19.799,,0.074923547
24.03756192,45.135,430,20.7364,,0.082186544
24.07695277,45.135,443,21.0476,,0.084671254
24.11634362,45.135,415,20.3715,,0.079319572
24.15573446,45.135,439,20.9523,,0.083906728
24.19512531,45.135,449,21.1896,,0.085818043
24.23451616,45.135,434,20.8327,,0.08295107
24.27390701,45.135,388,19.6977,,0.074159021
24.31329786,45.135,423,20.567,,0.080848624
24.3526887,45.135,467,21.6102,,0.08925841
24.39207955,45.135,436,20.8806,,0.083333333
24.4314704,45.135,395,19.8746,,0.075496942
24.47086125,45.135,435,20.8567,,0.083142202
24.5102521,45.135,395,19.8746,,0.075496942
24.54964294,45.135,419,20.4695,,0.080084098
24.58903379,45.135,381,19.5192,,0.072821101
24.62842464,45.135,408,20.199,,0.077981651
24.66781549,45.135,353,18.7883,,0.067469419
24.70720634,45.135,423,20.567,,0.080848624
24.74659718,45.135,388,19.6977,,0.074159021
24.78598803,45.135,387,19.6723,,0.07396789
24.82537888,45.135,415,20.3715,,0.079319572
24.86476973,45.135,365,19.105,,0.069762997
24.90416058,45.135,408,20.199,,0.077981651
24.94355142,45.135,402,20.0499,,0.076834862
24.98294227,45.135,404,20.0998,,0.077217125
25.02233312,45.135,425,20.6155,,0.081230887
25.06172397,45.135,385,19.6214,,0.073585627
25.10111482,45.135,377,19.4165,,0.072056575
25.14050566,45.135,435,20.8567,,0.083142202
25.17989651,45.135,414,20.347,,0.07912844
25.21928736,45.135,422,20.5426,,0.080657492
25.25867821,45.135,404,20.0998,,0.077217125
25.29806906,45.135,380,19.4936,,0.072629969
25.3374599,45.135,394,19.8494,,0.07530581
25.37685075,45.135,402,20.0499,,0.076834862
25.4162416,45.135,388,19.6977,,0.074159021
25.45563245,45.135,443,21.0476,,0.084671254
25.4950233,45.135,419,20.4695,,0.080084098
25.53441414,45.135,372,19.2873,,0.071100917
25.57380499,45.135,394,19.8494,,0.07530581
25.61319584,45.135,357,18.8944,,0.068233945
25.65258669,45.135,400,20,,0.076452599
25.69197754,45.135,410,20.2485,,0.078363914
25.73136838,45.135,385,19.6214,,0.073585627
25.77075923,45.135,398,19.9499,,0.076070336
25.81015008,45.135,419,20.4695,,0.080084098
25.84954093,45.135,382,19.5448,,0.073012232
25.88893178,45.135,411,20.2731,,0.078555046
25.92832262,45.135,363,19.0526,,0.069380734
25.96771347,45.135,370,19.2354,,0.070718654
26.00710432,45.135,367,19.1572,,0.07014526
26.04649517,45.135,365,19.105,,0.069762997
26.08588602,45.135,418,20.445,,0.079892966
26.12527686,45.135,410,20.2485,,0.078363914
26.16466771,45.135,412,20.2978,,0.078746177
26.20405856,45.135,404,20.0998,,0.077217125
26.24344941,45.135,377,19.4165,,0.072056575
26.28284026,45.135,398,19.9499,,0.076070336
26.32223111,45.135,381,19.5192,,0.072821101
26.36162195,45.135,398,19.9499,,0.076070336
26.4010128,45.135,376,19.3907,,0.071865443
26.44040365,45.135,343,18.5203,,0.065558104
26.4797945,45.135,371,19.2614,,0.070909786
26.51918535,45.135,359,18.9473,,0.068616208
26.55857619,45.135,367,19.1572,,0.07014526
26.59796704,45.135,424,20.5913,,0.081039755
26.63735789,45.135,373,19.3132,,0.071292049
26.67674874,45.135,356,18.868,,0.068042813
26.71613959,45.135,392,19.799,,0.074923547
26.75553043,45.135,388,19.6977,,0.074159021
26.79492128,45.135,382,19.5448,,0.073012232
26.83431213,45.135,373,19.3132,,0.071292049
26.87370298,45.135,392,19.799,,0.074923547
26.91309383,45.135,389,19.7231,,0.074350153
26.95248467,45.135,415,20.3715,,0.079319572
26.99187552,45.135,376,19.3907,,0.071865443
27.03126637,45.135,422,20.5426,,0.080657492
27.07065722,45.135,430,20.7364,,0.082186544
27.11004807,45.135,398,19.9499,,0.076070336
27.14943891,45.135,343,18.5203,,0.065558104
27.18882976,45.135,367,19.1572,,0.07014526
27.22822061,45.135,399,19.975,,0.076261468
27.26761146,45.135,374,19.3391,,0.07148318
27.30700231,45.135,373,19.3132,,0.071292049
27.34639315,45.135,408,20.199,,0.077981651
27.385784,45.135,411,20.2731,,0.078555046
27.42517485,45.135,417,20.4206,,0.079701835
27.4645657,45.135,397,19.9249,,0.075879205
27.50395655,45.135,402,20.0499,,0.076834862
27.54334739,45.135,427,20.664,,0.08161315
27.58273824,45.135,414,20.347,,0.07912844
27.62212909,45.135,405,20.1246,,0.077408257
27.66151994,45.135,431,20.7605,,0.082377676
27.70091079,45.135,406,20.1494,,0.077599388
27.74030163,45.135,463,21.5174,,0.088493884
27.77969248,45.135,443,21.0476,,0.084671254
27.81908333,45.135,521,22.8254,,0.099579511
27.85847418,45.135,537,23.1733,,0.102637615
27.89786503,45.135,600,24.4949,,0.114678899
27.93725587,45.135,693,26.3249,,0.132454128
27.97664672,45.135,670,25.8844,,0.128058104
28.01603757,45.135,680,26.0768,,0.129969419
28.05542842,45.135,627,25.04,,0.11983945
28.09481927,45.135,578,24.0416,,0.110474006
28.13421011,45.135,515,22.6936,,0.098432722
28.17360096,45.135,492,22.1811,,0.094036697
28.21299181,45.135,452,21.2603,,0.086391437
28.25238266,45.135,455,21.3307,,0.086964832
28.29177351,45.135,445,21.095,,0.085053517
28.33116435,45.135,410,20.2485,,0.078363914
28.3705552,45.135,408,20.199,,0.077981651
28.40994605,45.135,357,18.8944,,0.068233945
28.4493369,45.135,357,18.8944,,0.068233945
28.48872775,45.135,375,19.3649,,0.071674312
28.52811859,45.135,377,19.4165,,0.072056575
28.56750944,45.135,383,19.5704,,0.073203364
28.60690029,45.135,421,20.5183,,0.080466361
28.64629114,45.135,375,19.3649,,0.071674312
28.68568199,45.135,380,19.4936,,0.072629969
28.72507283,45.135,363,19.0526,,0.069380734
28.76446368,45.135,401,20.025,,0.076643731
28.80385453,45.135,384,19.5959,,0.073394495
28.84324538,45.135,399,19.975,,0.076261468
28.88263623,45.135,400,20,,0.076452599
28.92202708,45.135,350,18.7083,,0.066896024
28.96141792,45.135,335,18.303,,0.064029052
29.00080877,45.135,350,18.7083,,0.066896024
29.04019962,45.135,371,19.2614,,0.070909786
29.07959047,45.135,366,19.1311,,0.069954128
29.11898132,45.135,377,19.4165,,0.072056575
29.15837216,45.135,346,18.6011,,0.066131498
29.19776301,45.135,397,19.9249,,0.075879205
29.23715386,45.135,363,19.0526,,0.069380734
29.27654471,45.135,364,19.0788,,0.069571865
29.31593556,45.135,334,18.2757,,0.06383792
29.3553264,45.135,365,19.105,,0.069762997
29.39471725,45.135,362,19.0263,,0.069189602
29.4341081,45.135,401,20.025,,0.076643731
29.47349895,45.135,359,18.9473,,0.068616208
29.5128898,45.135,342,18.4932,,0.065366972
29.55228064,45.135,338,18.3848,,0.064602446
29.59167149,45.135,344,18.5472,,0.065749235
29.63106234,45.135,336,18.3303,,0.064220183
29.67045319,45.135,342,18.4932,,0.065366972
29.70984404,45.135,364,19.0788,,0.069571865
29.74923488,45.135,328,18.1108,,0.062691131
29.78862573,45.135,341,18.4662,,0.065175841
29.82801658,45.135,357,18.8944,,0.068233945
29.86740743,45.135,347,18.6279,,0.06632263
29.90679828,45.135,332,18.2209,,0.063455657
29.94618912,45.135,339,18.412,,0.064793578
29.98557997,45.135,321,17.9165,,0.061353211
30.02497082,45.135,390,19.7484,,0.074541284
30.06436167,45.135,357,18.8944,,0.068233945
30.10375252,45.135,366,19.1311,,0.069954128
30.14314336,45.135,320,17.8885,,0.06116208
30.18253421,45.135,374,19.3391,,0.07148318
30.22192506,45.135,386,19.6469,,0.073776758
30.26131591,45.135,341,18.4662,,0.065175841
30.30070676,45.135,322,17.9444,,0.061544343
30.3400976,45.135,340,18.4391,,0.064984709
30.37948845,45.135,305,17.4642,,0.058295107
30.4188793,45.135,360,18.9737,,0.068807339
30.45827015,45.135,334,18.2757,,0.06383792
30.497661,45.135,334,18.2757,,0.06383792
30.53705184,45.135,366,19.1311,,0.069954128
30.57644269,45.135,338,18.3848,,0.064602446
30.61583354,45.135,343,18.5203,,0.065558104
30.65522439,45.135,394,19.8494,,0.07530581
30.69461524,45.135,347,18.6279,,0.06632263
30.73400608,45.135,348,18.6548,,0.066513761
30.77339693,45.135,332,18.2209,,0.063455657
30.81278778,45.135,324,18,,0.061926606
30.85217863,45.135,379,19.4679,,0.072438838
30.89156948,45.135,340,18.4391,,0.064984709
30.93096032,45.135,350,18.7083,,0.066896024
30.97035117,45.135,338,18.3848,,0.064602446
31.00974202,45.135,293,17.1172,,0.056001529
31.04913287,45.135,358,18.9209,,0.068425076
31.08852372,45.135,321,17.9165,,0.061353211
31.12791456,45.135,361,19,,0.068998471
31.16730541,45.135,341,18.4662,,0.065175841
31.20669626,45.135,368,19.1833,,0.070336391
31.24608711,45.135,352,18.7617,,0.067278287
31.28547796,45.135,353,18.7883,,0.067469419
31.3248688,45.135,361,19,,0.068998471
31.36425965,45.135,395,19.8746,,0.075496942
31.4036505,45.135,329,18.1384,,0.062882263
31.44304135,45.135,346,18.6011,,0.066131498
31.4824322,45.135,354,18.8149,,0.06766055
31.52182304,45.135,332,18.2209,,0.063455657
31.56121389,45.135,383,19.5704,,0.073203364
31.60060474,45.135,383,19.5704,,0.073203364
31.63999559,45.135,357,18.8944,,0.068233945
31.67938644,45.135,339,18.412,,0.064793578
31.71877729,45.135,333,18.2483,,0.063646789
31.75816813,45.135,352,18.7617,,0.067278287
31.79755898,45.135,363,19.0526,,0.069380734
31.83694983,45.135,361,19,,0.068998471
31.87634068,45.135,377,19.4165,,0.072056575
31.91573153,45.135,380,19.4936,,0.072629969
31.95512237,45.135,390,19.7484,,0.074541284
31.99451322,45.135,434,20.8327,,0.08295107
32.03390407,45.135,454,21.3073,,0.0867737
32.07329492,45.135,550,23.4521,,0.105122324
32.11268577,45.135,681,26.096,,0.13016055
32.15207661,45.135,1026,32.0312,,0.196100917
32.19146746,45.135,1465,38.2753,,0.280007645
32.23085831,45.135,1822,42.6849,,0.34824159
32.27024916,45.135,1736,41.6653,,0.331804281
32.30964001,45.135,1432,37.8418,,0.273700306
32.34903085,45.135,996,31.5595,,0.190366972
32.3884217,45.135,777,27.8747,,0.148509174
32.42781255,45.135,496,22.2711,,0.094801223
32.4672034,45.135,456,21.3542,,0.087155963
32.50659425,45.135,443,21.0476,,0.084671254
32.54598509,45.135,372,19.2873,,0.071100917
32.58537594,45.135,383,19.5704,,0.073203364
32.62476679,45.135,412,20.2978,,0.078746177
32.66415764,45.135,367,19.1572,,0.07014526
32.70354849,45.135,378,19.4422,,0.072247706
32.74293933,45.135,324,18,,0.061926606
32.78233018,45.135,375,19.3649,,0.071674312
32.82172103,45.135,359,18.9473,,0.068616208
32.86111188,45.135,357,18.8944,,0.068233945
32.90050273,45.135,378,19.4422,,0.072247706
32.93989357,45.135,338,18.3848,,0.064602446
32.97928442,45.135,329,18.1384,,0.062882263
33.01867527,45.135,371,19.2614,,0.070909786
33.05806612,45.135,383,19.5704,,0.073203364
33.09745697,45.135,346,18.6011,,0.066131498
33.13684781,45.135,365,19.105,,0.069762997
33.17623866,45.135,367,19.1572,,0.07014526
33.21562951,45.135,351,18.735,,0.067087156
33.25502036,45.135,369,19.2094,,0.070527523
33.29441121,45.135,353,18.7883,,0.067469419
33.33380205,45.135,347,18.6279,,0.06632263
33.3731929,45.135,335,18.303,,0.064029052
33.41258375,45.135,317,17.8045,,0.060588685
33.4519746,45.135,372,19.2873,,0.071100917
33.49136545,45.135,324,18,,0.061926606
33.53075629,45.135,380,19.4936,,0.072629969
33.57014714,45.135,340,18.4391,,0.064984709
33.60953799,45.135,348,18.6548,,0.066513761
33.64892884,45.135,358,18.9209,,0.068425076
33.68831969,45.135,354,18.8149,,0.06766055
33.72771053,45.135,372,19.2873,,0.071100917
33.76710138,45.135,378,19.4422,,0.072247706
33.80649223,45.135,359,18.9473,,0.068616208
33.84588308,45.135,347,18.6279,,0.06632263
33.88527393,45.135,371,19.2614,,0.070909786
33.92466477,45.135,374,19.3391,,0.07148318
33.96405562,45.135,385,19.6214,,0.073585627
34.00344647,45.135,398,19.9499,,0.076070336
34.04283732,45.135,391,19.7737,,0.074732416
34.08222817,45.135,368,19.1833,,0.070336391
34.12161901,45.135,357,18.8944,,0.068233945
34.16100986,45.135,364,19.0788,,0.069571865
34.20040071,45.135,411,20.2731,,0.078555046
34.23979156,45.135,484,22,,0.092507645
34.27918241,45.135,523,22.8692,,0.099961774
34.31857325,45.135,673,25.9422,,0.128631498
34.3579641,45.135,890,29.8329,,0.170107034
34.39735495,45.135,1302,36.0832,,0.248853211
34.4367458,45.135,1652,40.6448,,0.315749235
34.47613665,45.135,1797,42.391,,0.343463303
34.5155275,45.135,1620,40.2492,,0.309633028
34.55491834,45.135,1289,35.9026,,0.246368502
34.59430919,45.135,1008,31.749,,0.19266055
34.63370004,45.135,674,25.9615,,0.12882263
34.67309089,45.135,515,22.6936,,0.098432722
34.71248174,45.135,470,21.6795,,0.089831804
34.75187258,45.135,434,20.8327,,0.08295107
34.79126343,45.135,390,19.7484,,0.074541284
34.83065428,45.135,404,20.0998,,0.077217125
34.87004513,45.135,420,20.4939,,0.080275229
34.90943598,45.135,392,19.799,,0.074923547
34.94882682,45.135,403,20.0749,,0.077025994
34.98821767,45.135,350,18.7083,,0.066896024
35.02760852,45.135,399,19.975,,0.076261468
35.06699937,45.135,364,19.0788,,0.069571865
35.10639022,45.135,351,18.735,,0.067087156
35.14578106,45.135,374,19.3391,,0.07148318
35.18517191,45.135,417,20.4206,,0.079701835
35.22456276,45.135,363,19.0526,,0.069380734
35.26395361,45.135,376,19.3907,,0.071865443
35.30334446,45.135,394,19.8494,,0.07530581
35.3427353,45.135,372,19.2873,,0.071100917
35.38212615,45.135,388,19.6977,,0.074159021
35.421517,45.135,422,20.5426,,0.080657492
35.46090785,45.135,402,20.0499,,0.076834862
35.5002987,45.135,435,20.8567,,0.083142202
35.53968954,45.135,477,21.8403,,0.091169725
35.57908039,45.135,421,20.5183,,0.080466361
35.61847124,45.135,529,23,,0.101108563
35.65786209,45.135,546,23.3666,,0.104357798
35.69725294,45.135,502,22.4054,,0.095948012
35.73664378,45.135,609,24.6779,,0.116399083
35.77603463,45.135,657,25.632,,0.125573394
35.81542548,45.135,631,25.1197,,0.120603976
35.85481633,45.135,630,25.0998,,0.120412844
35.89420718,45.135,593,24.3516,,0.113340979
35.93359802,45.135,518,22.7596,,0.099006116
35.97298887,45.135,541,23.2594,,0.103402141
36.01237972,45.135,484,22,,0.092507645
36.05177057,45.135,461,21.4709,,0.088111621
36.09116142,45.135,418,20.445,,0.079892966
36.13055226,45.135,480,21.9089,,0.091743119
36.16994311,45.135,419,20.4695,,0.080084098
36.20933396,45.135,464,21.5407,,0.088685015
36.24872481,45.135,450,21.2132,,0.086009174
36.28811566,45.135,519,22.7816,,0.099197248
36.3275065,45.135,491,22.1585,,0.093845566
36.36689735,45.135,545,23.3452,,0.104166667
36.4062882,45.135,721,26.8514,,0.13780581
36.44567905,45.135,799,28.2666,,0.152714067
36.4850699,45.135,1096,33.1059,,0.209480122
36.52446074,45.135,1481,38.4838,,0.283065749
36.56385159,45.135,2211,47.0213,,0.422591743
36.60324244,45.135,3537,59.4727,,0.67603211
36.64263329,45.135,4837,69.5485,,0.924503058
36.68202414,45.135,5232,72.3326,,1
36.72141498,45.135,4875,69.8212,,0.931766055
36.76080583,45.135,3826,61.8547,,0.731269113
36.80019668,45.135,2845,53.3385,,0.543769113
36.83958753,45.135,1843,42.9302,,0.352255352
36.87897838,45.135,1218,34.8999,,0.232798165
36.91836922,45.135,802,28.3196,,0.153287462
36.95776007,45.135,623,24.96,,0.119074924
36.99715092,45.135,575,23.9792,,0.109900612
37.03654177,45.135,539,23.2164,,0.103019878
37.07593262,45.135,493,22.2036,,0.094227829
37.11532347,45.135,412,20.2978,,0.078746177
37.15471431,45.135,423,20.567,,0.080848624
37.19410516,45.135,425,20.6155,,0.081230887
37.23349601,45.135,417,20.4206,,0.079701835
37.27288686,45.135,393,19.8242,,0.075114679
37.31227771,45.135,367,19.1572,,0.07014526
37.35166855,45.135,399,19.975,,0.076261468
37.3910594,45.135,399,19.975,,0.076261468
37.43045025,45.135,360,18.9737,,0.068807339
37.4698411,45.135,367,19.1572,,0.07014526
37.50923195,45.135,355,18.8414,,0.067851682
37.54862279,45.135,346,18.6011,,0.066131498
37.58801364,45.135,373,19.3132,,0.071292049
37.62740449,45.135,350,18.7083,,0.066896024
37.66679534,45.135,340,18.4391,,0.064984709
37.70618619,45.135,339,18.412,,0.064793578
37.74557703,45.135,368,19.1833,,0.070336391
37.78496788,45.135,318,17.8326,,0.060779817
37.82435873,45.135,344,18.5472,,0.065749235
37.86374958,45.135,360,18.9737,,0.068807339
37.90314043,45.135,333,18.2483,,0.063646789
37.94253127,45.135,391,19.7737,,0.074732416
37.98192212,45.135,353,18.7883,,0.067469419
38.02131297,45.135,361,19,,0.068998471
38.06070382,45.135,358,18.9209,,0.068425076
38.10009467,45.135,365,19.105,,0.069762997
38.13948551,45.135,345,18.5742,,0.065940367
38.17887636,45.135,317,17.8045,,0.060588685
38.21826721,45.135,320,17.8885,,0.06116208
38.25765806,45.135,337,18.3576,,0.064411315
38.29704891,45.135,324,18,,0.061926606
38.33643975,45.135,341,18.4662,,0.065175841
38.3758306,45.135,315,17.7482,,0.060206422
38.41522145,45.135,352,18.7617,,0.067278287
38.4546123,45.135,316,17.7764,,0.060397554
38.49400315,45.135,331,18.1934,,0.063264526
38.53339399,45.135,353,18.7883,,0.067469419
38.57278484,45.135,297,17.2337,,0.056766055
38.61217569,45.135,348,18.6548,,0.066513761
38.65156654,45.135,290,17.0294,,0.055428135
38.69095739,45.135,318,17.8326,,0.060779817
38.73034823,45.135,346,18.6011,,0.066131498
38.76973908,45.135,335,18.303,,0.064029052
38.80912993,45.135,360,18.9737,,0.068807339
38.84852078,45.135,302,17.3781,,0.057721713
38.88791163,45.135,307,17.5214,,0.05867737
38.92730247,45.135,298,17.2627,,0.056957187
38.96669332,45.135,342,18.4932,,0.065366972
39.00608417,45.135,332,18.2209,,0.063455657
39.04547502,45.135,323,17.9722,,0.061735474
39.08486587,45.135,369,19.2094,,0.070527523
39.12425671,45.135,328,18.1108,,0.062691131
39.16364756,45.135,322,17.9444,,0.061544343
39.20303841,45.135,318,17.8326,,0.060779817
39.24242926,45.135,348,18.6548,,0.066513761
39.28182011,45.135,311,17.6352,,0.059441896
39.32121095,45.135,307,17.5214,,0.05867737
39.3606018,45.135,314,17.72,,0.060015291
39.39999265,45.135,302,17.3781,,0.057721713
39.4393835,45.135,354,18.8149,,0.06766055
39.47877435,45.135,332,18.2209,,0.063455657
39.51816519,45.135,339,18.412,,0.064793578
39.55755604,45.135,316,17.7764,,0.060397554
39.59694689,45.135,312,17.6635,,0.059633028
39.63633774,45.135,320,17.8885,,0.06116208
39.67572859,45.135,316,17.7764,,0.060397554
39.71511943,45.135,325,18.0278,,0.062117737
39.75451028,45.135,302,17.3781,,0.057721713
39.79390113,45.135,324,18,,0.061926606
39.83329198,45.135,377,19.4165,,0.072056575
39.87268283,45.135,405,20.1246,,0.077408257
39.91207368,45.135,394,19.8494,,0.07530581
39.95146452,45.135,370,19.2354,,0.070718654
39.99085537,45.135,381,19.5192,,0.072821101
40.03024622,45.135,396,19.8997,,0.075688073
40.06963707,45.135,398,19.9499,,0.076070336
40.10902792,45.135,325,18.0278,,0.062117737
40.14841876,45.135,342,18.4932,,0.065366972
40.18780961,45.135,366,19.1311,,0.069954128
40.22720046,45.135,370,19.2354,,0.070718654
40.26659131,45.135,319,17.8606,,0.060970948
40.30598216,45.135,300,17.3205,,0.05733945
40.345373,45.135,352,18.7617,,0.067278287
40.38476385,45.135,303,17.4069,,0.057912844
40.4241547,45.135,333,18.2483,,0.063646789
40.46354555,45.135,301,17.3494,,0.057530581
40.5029364,45.135,328,18.1108,,0.062691131
40.54232724,45.135,337,18.3576,,0.064411315
40.58171809,45.135,285,16.8819,,0.054472477
40.62110894,45.135,297,17.2337,,0.056766055
40.66049979,45.135,355,18.8414,,0.067851682
40.69989064,45.135,307,17.5214,,0.05867737
40.73928148,45.135,324,18,,0.061926606
40.77867233,45.135,331,18.1934,,0.063264526
40.81806318,45.135,311,17.6352,,0.059441896
40.85745403,45.135,320,17.8885,,0.06116208
40.89684488,45.135,337,18.3576,,0.064411315
40.93623572,45.135,326,18.0555,,0.062308869
40.97562657,45.135,290,17.0294,,0.055428135
41.01501742,45.135,281,16.7631,,0.053707951
41.05440827,45.135,292,17.088,,0.055810398
41.09379912,45.135,292,17.088,,0.055810398
41.13318996,45.135,281,16.7631,,0.053707951
41.17258081,45.135,328,18.1108,,0.062691131
41.21197166,45.135,303,17.4069,,0.057912844
41.25136251,45.135,311,17.6352,,0.059441896
41.29075336,45.135,336,18.3303,,0.064220183
41.3301442,45.135,319,17.8606,,0.060970948
41.36953505,45.135,310,17.6068,,0.059250765
41.4089259,45.135,302,17.3781,,0.057721713
41.44831675,45.135,291,17.0587,,0.055619266
41.4877076,45.135,326,18.0555,,0.062308869
41.52709844,45.135,357,18.8944,,0.068233945
41.56648929,45.135,319,17.8606,,0.060970948
41.60588014,45.135,320,17.8885,,0.06116208
41.64527099,45.135,315,17.7482,,0.060206422
41.68466184,45.135,312,17.6635,,0.059633028
41.72405268,45.135,314,17.72,,0.060015291
41.76344353,45.135,320,17.8885,,0.06116208
41.80283438,45.135,325,18.0278,,0.062117737
41.84222523,45.135,288,16.9706,,0.055045872
41.88161608,45.135,289,17,,0.055237003
